Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
616,ORD-100615,2025-02-10,2025-02-14,Standard Class,CUST-1047,United States,Chicago,Texas,62726,Sugar,East,PROD-83241,Laffy Taffy,13.53,5,6.17,7.36
617,ORD-100616,2025-02-03,2025-02-08,Same Day,CUST-1088,United States,New York City,Texas,67893,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,295.74,45,101.73,194.01
618,ORD-100617,2025-01-17,2025-01-21,Same Day,CUST-1487,United States,Houston,Florida,32117,Chocolate,West,PROD-61504,Wonka Bar - Fudge Mallows,659.73,87,346.66,313.07
619,ORD-100618,2025-06-14,2025-06-18,First Class,CUST-1236,United States,Chicago,Illinois,97238,Other,South,PROD-68958,Wonka Gum,523.69,87,222.14,301.55
620,ORD-100619,2025-06-02,2025-06-06,Same Day,CUST-1372,United States,Los Angeles,California,40177,Chocolate,East,PROD-72314,Wonka Bar - Scrumdiddlyumptious,277.98,35,22.53,255.45
621,ORD-100620,2025-03-17,2025-03-22,Same Day,CUST-1384,United States,Miami,New York,92600,Sugar,South,PROD-14272,Fun Dip,82.86,27,45.35,37.51
622,ORD-100621,2025-03-28,2025-04-01,Same Day,CUST-1271,United States,Chicago,New York,55382,Chocolate,South,PROD-17122,Wonka Bar - Milk Chocolate,277.77,31,57.48,220.29
623,ORD-100622,2025-04-27,2025-04-29,Standard Class,CUST-1188,United States,Miami,Illinois,27290,Sugar,South,PROD-02492,Everlasting Gobstopper,295.0,51,184.84,110.16
624,ORD-100623,2025-12-28,2026-01-02,Standard Class,CUST-1486,United States,Los Angeles,Florida,56300,Sugar,West,PROD-77736,Hair Toffee,663.52,113,413.67,249.85
625,ORD-100624,2025-12-08,2025-12-12,Standard Class,CUST-1191,United States,Houston,Florida,20447,Sugar,Central,PROD-14272,Fun Dip,34.22,8,20.43,13.79
626,ORD-100625,2025-01-27,2025-02-01,Same Day,CUST-1446,United States,Houston,Illinois,29642,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,1004.19,97,445.28,558.91
627,ORD-100626,2025-11-09,2025-11-12,Standard Class,CUST-1068,United States,Los Angeles,Florida,35017,Other,East,PROD-58012,Kazookles,356.55,64,103.84,252.71
628,ORD-100627,2025-10-14,2025-10-16,Same Day,CUST-1277,United States,Miami,New York,90879,Sugar,South,PROD-14272,Fun Dip,863.25,147,402.39,460.86
629,ORD-100628,2025-05-14,2025-05-18,Standard Class,CUST-1348,United States,Chicago,New York,23285,Sugar,West,PROD-26064,SweeTARTS,429.28,104,263.85,165.43
630,ORD-100629,2025-08-07,2025-08-10,Standard Class,CUST-1246,United States,Los Angeles,California,32391,Other,South,PROD-68958,Wonka Gum,881.71,95,299.24,582.47
631,ORD-100630,2025-06-17,2025-06-20,Second Class,CUST-1450,United States,New York City,Illinois,30874,Chocolate,South,PROD-17122,Wonka Bar - Milk Chocolate,54.16,5,4.81,49.35
632,ORD-100631,2025-04-08,2025-04-13,First Class,CUST-1075,United States,Miami,Texas,88553,Other,West,PROD-56815,Fizzy Lifting Drinks,448.43,66,92.09,356.34
633,ORD-100632,2025-09-25,2025-09-28,Same Day,CUST-1153,United States,Houston,Texas,71824,Chocolate,Central,PROD-46540,Wonka Bar - Triple Dazzle Caramel,1522.45,145,640.68,881.77
634,ORD-100633,2025-08-25,2025-08-27,Second Class,CUST-1143,United States,Los Angeles,California,49770,Sugar,South,PROD-83241,Laffy Taffy,298.77,60,202.0,96.77
635,ORD-100634,2025-11-05,2025-11-07,Standard Class,CUST-1434,United States,Houston,California,88627,Chocolate,South,PROD-61504,Wonka Bar - Fudge Mallows,988.02,132,418.54,569.48
636,ORD-100635,2025-06-22,2025-06-23,Same Day,CUST-1484,United States,Miami,Florida,47361,Chocolate,Central,PROD-61504,Wonka Bar - Fudge Mallows,351.15,68,127.61,223.54
637,ORD-100636,2025-07-09,2025-07-11,Standard Class,CUST-1085,United States,Houston,California,42544,Chocolate,West,PROD-88993,Wonka Bar - Nutty Crunch Surprise,662.09,64,35.8,626.29
638,ORD-100637,2025-05-02,2025-05-05,First Class,CUST-1184,United States,Los Angeles,California,44600,Sugar,East,PROD-83241,Laffy Taffy,64.21,29,42.24,21.97
639,ORD-100638,2025-02-15,2025-02-17,Second Class,CUST-1284,United States,Miami,Texas,79687,Other,Central,PROD-68958,Wonka Gum,609.62,61,252.96,356.66
640,ORD-100639,2025-03-05,2025-03-10,First Class,CUST-1461,United States,New York City,Florida,97640,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,160.91,16,89.65,71.26
641,ORD-100640,2025-05-10,2025-05-11,Second Class,CUST-1219,United States,Los Angeles,California,54674,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,275.48,29,76.24,199.24
642,ORD-100641,2025-11-06,2025-11-09,Standard Class,CUST-1068,United States,Chicago,California,71256,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,476.38,64,32.67,443.71
643,ORD-100642,2025-12-29,2025-12-30,First Class,CUST-1046,United States,Los Angeles,Florida,85312,Sugar,South,PROD-60638,Nerds,554.47,149,342.43,212.04
644,ORD-100643,2025-07-12,2025-07-15,First Class,CUST-1496,United States,Miami,Illinois,92896,Sugar,East,PROD-77736,Hair Toffee,655.51,135,364.46,291.05
645,ORD-100644,2025-11-03,2025-11-08,Standard Class,CUST-1093,United States,Los Angeles,Florida,32666,Chocolate,East,PROD-61504,Wonka Bar - Fudge Mallows,482.49,41,149.75,332.74
646,ORD-100645,2025-06-30,2025-07-01,First Class,CUST-1237,United States,New York City,Texas,88561,Sugar,West,PROD-26064,SweeTARTS,166.81,28,114.8,52.01
647,ORD-100646,2025-10-19,2025-10-23,Same Day,CUST-1445,United States,New York City,Illinois,65184,Chocolate,South,PROD-88993,Wonka Bar - Nutty Crunch Surprise,1071.1,92,497.74,573.36
648,ORD-100647,2025-10-09,2025-10-12,Second Class,CUST-1499,United States,Chicago,New York,20778,Other,East,PROD-68958,Wonka Gum,783.93,93,343.08,440.85
649,ORD-100648,2025-01-29,2025-02-02,Second Class,CUST-1452,United States,Houston,Florida,85787,Sugar,West,PROD-83241,Laffy Taffy,362.42,78,228.0,134.42
650,ORD-100649,2025-05-29,2025-05-30,Second Class,CUST-1203,United States,Miami,Texas,22002,Other,South,PROD-68958,Wonka Gum,363.26,36,161.1,202.16
651,ORD-100650,2025-09-24,2025-09-28,Same Day,CUST-1399,United States,Miami,Illinois,39318,Chocolate,Central,PROD-46540,Wonka Bar - Triple Dazzle Caramel,485.3,65,228.71,256.59
652,ORD-100651,2025-10-23,2025-10-27,Second Class,CUST-1217,United States,Houston,Florida,55167,Chocolate,Central,PROD-17122,Wonka Bar - Milk Chocolate,536.46,56,164.43,372.03
653,ORD-100652,2025-01-11,2025-01-12,Standard Class,CUST-1473,United States,New York City,California,22780,Chocolate,West,PROD-17122,Wonka Bar - Milk Chocolate,432.31,40,176.21,256.1
654,ORD-100653,2025-06-13,2025-06-18,First Class,CUST-1431,United States,New York City,Florida,92799,Sugar,Central,PROD-02492,Everlasting Gobstopper,488.13,109,242.77,245.36
655,ORD-100654,2025-04-23,2025-04-27,Same Day,CUST-1340,United States,Los Angeles,New York,88467,Chocolate,East,PROD-72314,Wonka Bar - Scrumdiddlyumptious,226.46,31,130.62,95.84
656,ORD-100655,2025-07-06,2025-07-10,Second Class,CUST-1038,United States,Chicago,Florida,29116,Chocolate,South,PROD-46540,Wonka Bar - Triple Dazzle Caramel,1290.41,125,75.22,1215.19
657,ORD-100656,2025-10-22,2025-10-27,Standard Class,CUST-1099,United States,Chicago,Illinois,94416,Other,East,PROD-56815,Fizzy Lifting Drinks,1676.37,123,483.89,1192.48
658,ORD-100657,2025-08-20,2025-08-24,First Class,CUST-1288,United States,Chicago,Illinois,98743,Sugar,East,PROD-77736,Hair Toffee,370.28,104,237.59,132.69
659,ORD-100658,2025-08-15,2025-08-19,First Class,CUST-1253,United States,Los Angeles,Florida,88287,Sugar,Central,PROD-83241,Laffy Taffy,353.6,89,186.09,167.51
660,ORD-100659,2025-11-06,2025-11-10,Same Day,CUST-1221,United States,Chicago,Illinois,84921,Sugar,East,PROD-02492,Everlasting Gobstopper,24.46,6,14.93,9.53
661,ORD-100660,2025-04-08,2025-04-10,Same Day,CUST-1356,United States,Houston,California,30125,Other,Central,PROD-83772,Lickable Wallpaper,420.49,61,189.61,230.88
662,ORD-100661,2025-02-24,2025-03-01,Same Day,CUST-1022,United States,Los Angeles,Florida,69372,Chocolate,South,PROD-17122,Wonka Bar - Milk Chocolate,1322.64,145,728.68,593.96
663,ORD-100662,2025-04-21,2025-04-25,Standard Class,CUST-1249,United States,Houston,California,45057,Sugar,South,PROD-83241,Laffy Taffy,552.07,108,247.1,304.97
664,ORD-100663,2025-06-01,2025-06-06,Standard Class,CUST-1009,United States,Los Angeles,California,27824,Sugar,East,PROD-02492,Everlasting Gobstopper,83.26,35,33.9,49.36
665,ORD-100664,2025-09-03,2025-09-06,Same Day,CUST-1245,United States,Chicago,Texas,22975,Other,West,PROD-68958,Wonka Gum,1576.05,132,750.16,825.89
666,ORD-100665,2025-03-10,2025-03-13,Second Class,CUST-1324,United States,Houston,Florida,48736,Other,Central,PROD-68958,Wonka Gum,518.16,51,144.22,373.94
667,ORD-100666,2025-11-08,2025-11-12,First Class,CUST-1099,United States,Houston,Illinois,41568,Sugar,Central,PROD-02492,Everlasting Gobstopper,656.68,138,400.3,256.38
668,ORD-100667,2025-10-16,2025-10-21,First Class,CUST-1289,United States,Houston,California,84723,Other,East,PROD-58012,Kazookles,164.74,16,62.38,102.36
669,ORD-100668,2025-09-07,2025-09-12,Standard Class,CUST-1179,United States,Los Angeles,Texas,51616,Sugar,Central,PROD-02492,Everlasting Gobstopper,41.18,7,26.66,14.52
670,ORD-100669,2025-02-05,2025-02-10,First Class,CUST-1222,United States,Miami,Florida,12580,Sugar,Central,PROD-26064,SweeTARTS,351.1,94,208.29,142.81
671,ORD-100670,2025-08-27,2025-08-29,Second Class,CUST-1393,United States,Chicago,Florida,29522,Chocolate,West,PROD-72314,Wonka Bar - Scrumdiddlyumptious,245.38,25,30.63,214.75
672,ORD-100671,2025-05-28,2025-05-31,First Class,CUST-1249,United States,Houston,New York,36855,Other,West,PROD-83772,Lickable Wallpaper,578.57,117,165.34,413.23
673,ORD-100672,2025-08-15,2025-08-20,Standard Class,CUST-1146,United States,Miami,New York,75139,Other,East,PROD-58012,Kazookles,442.98,73,134.69,308.29
674,ORD-100673,2025-09-01,2025-09-06,Standard Class,CUST-1441,United States,Chicago,California,42430,Chocolate,West,PROD-72314,Wonka Bar - Scrumdiddlyumptious,69.52,8,13.64,55.88
675,ORD-100674,2025-12-03,2025-12-05,Second Class,CUST-1095,United States,Chicago,New York,94153,Other,East,PROD-56815,Fizzy Lifting Drinks,193.01,27,69.86,123.15
676,ORD-100675,2025-12-31,2026-01-02,Second Class,CUST-1256,United States,Houston,California,67124,Other,South,PROD-58012,Kazookles,267.97,63,61.89,206.08
677,ORD-100676,2025-07-20,2025-07-25,First Class,CUST-1324,United States,Houston,Illinois,84716,Chocolate,East,PROD-72314,Wonka Bar - Scrumdiddlyumptious,166.26,33,96.54,69.72
678,ORD-100677,2025-06-03,2025-06-04,First Class,CUST-1492,United States,Los Angeles,California,60906,Other,South,PROD-56815,Fizzy Lifting Drinks,453.7,94,208.58,245.12
679,ORD-100678,2025-03-14,2025-03-19,Standard Class,CUST-1003,United States,Miami,New York,53284,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,1471.04,135,267.24,1203.8
680,ORD-100679,2025-07-20,2025-07-25,Second Class,CUST-1015,United States,Miami,Illinois,14695,Chocolate,Central,PROD-46540,Wonka Bar - Triple Dazzle Caramel,241.8,30,109.45,132.35
681,ORD-100680,2025-10-23,2025-10-25,Second Class,CUST-1279,United States,Houston,New York,62672,Sugar,West,PROD-02492,Everlasting Gobstopper,197.86,33,102.43,95.43
682,ORD-100681,2025-01-17,2025-01-19,Second Class,CUST-1335,United States,Chicago,California,12837,Chocolate,South,PROD-17122,Wonka Bar - Milk Chocolate,470.82,65,24.5,446.32
683,ORD-100682,2025-05-09,2025-05-14,First Class,CUST-1246,United States,Houston,Texas,14239,Other,East,PROD-68958,Wonka Gum,1644.08,117,640.39,1003.69
684,ORD-100683,2025-08-05,2025-08-10,Second Class,CUST-1257,United States,Chicago,Florida,21109,Chocolate,West,PROD-88993,Wonka Bar - Nutty Crunch Surprise,897.43,81,126.6,770.83
685,ORD-100684,2025-03-02,2025-03-07,Standard Class,CUST-1496,United States,Chicago,New York,91007,Sugar,East,PROD-26064,SweeTARTS,110.37,33,67.04,43.33
686,ORD-100685,2025-04-14,2025-04-16,Standard Class,CUST-1475,United States,Houston,California,48985,Other,West,PROD-68958,Wonka Gum,956.35,101,286.69,669.66
687,ORD-100686,2025-02-11,2025-02-16,First Class,CUST-1383,United States,New York City,Illinois,14001,Sugar,West,PROD-14272,Fun Dip,306.74,81,183.16,123.58
688,ORD-100687,2025-01-25,2025-01-30,Same Day,CUST-1159,United States,Miami,New York,49159,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,911.38,91,421.7,489.68
689,ORD-100688,2025-02-08,2025-02-12,First Class,CUST-1474,United States,Chicago,New York,59047,Chocolate,South,PROD-46540,Wonka Bar - Triple Dazzle Caramel,1140.17,124,177.74,962.43
690,ORD-100689,2025-10-18,2025-10-19,Same Day,CUST-1339,United States,Chicago,Florida,49220,Other,South,PROD-58012,Kazookles,237.62,34,103.65,133.97
691,ORD-100690,2025-05-11,2025-05-14,Second Class,CUST-1151,United States,New York City,California,68830,Sugar,Central,PROD-26064,SweeTARTS,545.53,101,347.04,198.49
692,ORD-100691,2025-08-17,2025-08-18,First Class,CUST-1395,United States,Los Angeles,Texas,17973,Chocolate,West,PROD-17122,Wonka Bar - Milk Chocolate,1472.91,136,782.41,690.5
693,ORD-100692,2025-04-18,2025-04-22,Standard Class,CUST-1177,United States,New York City,Illinois,41285,Chocolate,Central,PROD-61504,Wonka Bar - Fudge Mallows,1464.71,126,544.51,920.2
694,ORD-100693,2025-06-21,2025-06-24,Second Class,CUST-1162,United States,New York City,California,69052,Other,Central,PROD-56815,Fizzy Lifting Drinks,223.67,37,96.78,126.89
695,ORD-100694,2025-04-12,2025-04-17,Standard Class,CUST-1379,United States,Chicago,Illinois,59950,Sugar,East,PROD-26064,SweeTARTS,665.29,131,368.24,297.05
696,ORD-100695,2025-12-20,2025-12-24,Second Class,CUST-1032,United States,Miami,New York,78226,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,307.03,46,51.33,255.7
697,ORD-100696,2025-01-12,2025-01-17,First Class,CUST-1416,United States,New York City,Florida,35103,Sugar,East,PROD-77736,Hair Toffee,581.27,119,292.18,289.09
698,ORD-100697,2025-10-02,2025-10-04,Same Day,CUST-1444,United States,Los Angeles,Florida,47271,Sugar,West,PROD-60638,Nerds,422.92,82,204.26,218.66
699,ORD-100698,2025-04-11,2025-04-15,Second Class,CUST-1178,United States,Houston,Texas,33572,Sugar,East,PROD-14272,Fun Dip,537.95,145,332.63,205.32
700,ORD-100699,2025-02-13,2025-02-15,Same Day,CUST-1426,United States,New York City,Florida,92335,Chocolate,East,PROD-72314,Wonka Bar - Scrumdiddlyumptious,611.2,93,198.57,412.63
701,ORD-100700,2025-11-01,2025-11-05,Second Class,CUST-1100,United States,New York City,New York,32024,Chocolate,West,PROD-46540,Wonka Bar - Triple Dazzle Caramel,984.3,132,371.51,612.79
702,ORD-100701,2025-01-17,2025-01-21,Standard Class,CUST-1267,United States,Los Angeles,Texas,98553,Sugar,West,PROD-14272,Fun Dip,30.52,6,17.54,12.98
703,ORD-100702,2025-11-26,2025-11-28,Standard Class,CUST-1322,United States,Miami,California,68051,Other,South,PROD-83772,Lickable Wallpaper,669.6,74,286.9,382.7
704,ORD-100703,2025-02-26,2025-03-01,Second Class,CUST-1064,United States,New York City,Florida,14535,Other,East,PROD-68958,Wonka Gum,1033.41,88,223.52,809.89
705,ORD-100704,2025-11-07,2025-11-08,Same Day,CUST-1416,United States,New York City,Texas,76168,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,104.58,12,48.07,56.51
706,ORD-100705,2025-10-30,2025-11-04,First Class,CUST-1167,United States,Miami,New York,81127,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,69.6,8,10.73,58.87
707,ORD-100706,2025-01-12,2025-01-16,First Class,CUST-1329,United States,Los Angeles,Illinois,43822,Other,South,PROD-68958,Wonka Gum,1126.75,103,445.2,681.55
708,ORD-100707,2025-11-14,2025-11-19,Standard Class,CUST-1042,United States,New York City,Illinois,58671,Sugar,East,PROD-26064,SweeTARTS,719.36,129,305.04,414.32
709,ORD-100708,2025-03-21,2025-03-23,First Class,CUST-1043,United States,Miami,New York,19399,Sugar,South,PROD-14272,Fun Dip,213.86,90,88.66,125.2
710,ORD-100709,2025-08-04,2025-08-09,Standard Class,CUST-1284,United States,New York City,New York,95693,Other,Central,PROD-68958,Wonka Gum,451.75,37,224.74,227.01
711,ORD-100710,2025-12-05,2025-12-07,First Class,CUST-1396,United States,Houston,Illinois,92016,Chocolate,South,PROD-17122,Wonka Bar - Milk Chocolate,960.07,96,92.02,868.05
712,ORD-100711,2025-09-21,2025-09-26,Second Class,CUST-1011,United States,Chicago,Texas,47136,Chocolate,Central,PROD-72314,Wonka Bar - Scrumdiddlyumptious,130.23,26,69.53,60.7
713,ORD-100712,2025-05-29,2025-05-30,Standard Class,CUST-1094,United States,Houston,Illinois,60298,Sugar,East,PROD-77736,Hair Toffee,179.82,49,86.46,93.36
714,ORD-100713,2025-03-22,2025-03-23,Standard Class,CUST-1301,United States,New York City,New York,86292,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,40.55,5,3.27,37.28
715,ORD-100714,2025-08-03,2025-08-04,Second Class,CUST-1385,United States,Los Angeles,Florida,90210,Sugar,South,PROD-02492,Everlasting Gobstopper,468.64,84,311.52,157.12
716,ORD-100715,2025-07-17,2025-07-18,Standard Class,CUST-1252,United States,Chicago,California,40020,Sugar,West,PROD-83241,Laffy Taffy,286.6,140,114.86,171.74
717,ORD-100716,2025-07-19,2025-07-20,First Class,CUST-1498,United States,Houston,Florida,65918,Sugar,Central,PROD-26064,SweeTARTS,442.56,86,268.29,174.27
718,ORD-100717,2025-01-25,2025-01-26,First Class,CUST-1241,United States,Miami,Florida,48735,Chocolate,Central,PROD-61504,Wonka Bar - Fudge Mallows,1250.24,129,620.94,629.3
719,ORD-100718,2025-03-30,2025-04-01,Standard Class,CUST-1034,United States,Los Angeles,New York,78020,Other,East,PROD-58012,Kazookles,540.26,42,172.48,367.78
720,ORD-100719,2025-09-25,2025-09-29,First Class,CUST-1214,United States,Houston,Illinois,50954,Other,South,PROD-58012,Kazookles,1614.84,116,615.0,999.84
721,ORD-100720,2025-05-23,2025-05-28,Same Day,CUST-1336,United States,Miami,Texas,73832,Chocolate,Central,PROD-17122,Wonka Bar - Milk Chocolate,239.04,33,45.55,193.49
722,ORD-100721,2025-02-28,2025-03-01,Standard Class,CUST-1089,United States,New York City,Florida,52722,Other,Central,PROD-83772,Lickable Wallpaper,869.46,76,410.66,458.8
723,ORD-100722,2025-12-31,2026-01-02,Second Class,CUST-1263,United States,Miami,Illinois,30968,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,1220.92,125,482.16,738.76
724,ORD-100723,2025-01-26,2025-01-28,Same Day,CUST-1092,United States,Houston,Texas,60192,Chocolate,Central,PROD-61504,Wonka Bar - Fudge Mallows,338.4,33,112.1,226.3
725,ORD-100724,2025-02-16,2025-02-18,Standard Class,CUST-1409,United States,Houston,Florida,32257,Sugar,West,PROD-60638,Nerds,296.72,50,148.3,148.42
726,ORD-100725,2025-10-15,2025-10-19,Second Class,CUST-1457,United States,New York City,Texas,32113,Other,South,PROD-83772,Lickable Wallpaper,802.35,58,166.64,635.71
727,ORD-100726,2025-09-23,2025-09-28,First Class,CUST-1089,United States,Miami,Illinois,71142,Sugar,East,PROD-26064,SweeTARTS,376.41,132,178.12,198.29
728,ORD-100727,2025-01-16,2025-01-20,Second Class,CUST-1417,United States,Miami,California,68847,Sugar,East,PROD-83241,Laffy Taffy,409.15,104,202.27,206.88
729,ORD-100728,2025-07-18,2025-07-21,Same Day,CUST-1114,United States,New York City,Illinois,77264,Sugar,West,PROD-60638,Nerds,291.21,127,132.88,158.33
730,ORD-100729,2025-10-09,2025-10-11,First Class,CUST-1104,United States,Miami,New York,19340,Chocolate,South,PROD-88993,Wonka Bar - Nutty Crunch Surprise,160.23,16,37.15,123.08
731,ORD-100730,2025-03-27,2025-03-30,Standard Class,CUST-1390,United States,New York City,Texas,75092,Sugar,Central,PROD-14272,Fun Dip,685.77,127,330.64,355.13
732,ORD-100731,2025-09-07,2025-09-08,First Class,CUST-1195,United States,Los Angeles,California,65186,Chocolate,West,PROD-46540,Wonka Bar - Triple Dazzle Caramel,613.38,85,141.59,471.79
733,ORD-100732,2025-09-27,2025-09-28,Standard Class,CUST-1313,United States,Houston,Texas,82012,Chocolate,South,PROD-46540,Wonka Bar - Triple Dazzle Caramel,759.53,70,282.28,477.25
734,ORD-100733,2025-12-01,2025-12-05,Standard Class,CUST-1113,United States,Los Angeles,Texas,55482,Other,Central,PROD-83772,Lickable Wallpaper,366.3,36,86.14,280.16
735,ORD-100734,2025-04-27,2025-05-02,Second Class,CUST-1492,United States,Chicago,Florida,78684,Chocolate,West,PROD-61504,Wonka Bar - Fudge Mallows,1064.94,124,91.75,973.19
736,ORD-100735,2025-01-07,2025-01-10,Second Class,CUST-1074,United States,Chicago,New York,68382,Chocolate,South,PROD-88993,Wonka Bar - Nutty Crunch Surprise,837.96,135,235.63,602.33
737,ORD-100736,2025-05-17,2025-05-22,Second Class,CUST-1412,United States,Chicago,Texas,60624,Sugar,East,PROD-60638,Nerds,387.71,97,239.73,147.98
738,ORD-100737,2025-06-25,2025-06-29,Same Day,CUST-1375,United States,New York City,Illinois,96158,Other,East,PROD-83772,Lickable Wallpaper,945.51,78,432.61,512.9
739,ORD-100738,2025-11-24,2025-11-25,Same Day,CUST-1419,United States,Miami,Illinois,14576,Chocolate,South,PROD-88993,Wonka Bar - Nutty Crunch Surprise,1298.71,119,138.1,1160.61
740,ORD-100739,2025-11-11,2025-11-16,Second Class,CUST-1216,United States,Los Angeles,Florida,34154,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,970.12,81,181.48,788.64
741,ORD-100740,2025-08-03,2025-08-08,Same Day,CUST-1276,United States,Los Angeles,New York,36962,Sugar,South,PROD-26064,SweeTARTS,86.03,18,39.68,46.35
742,ORD-100741,2025-03-23,2025-03-24,First Class,CUST-1248,United States,Los Angeles,New York,29464,Other,Central,PROD-58012,Kazookles,718.18,58,243.31,474.87
743,ORD-100742,2025-08-11,2025-08-14,First Class,CUST-1163,United States,Los Angeles,Illinois,41541,Chocolate,South,PROD-46540,Wonka Bar - Triple Dazzle Caramel,612.95,81,287.85,325.1
744,ORD-100743,2025-04-13,2025-04-14,Same Day,CUST-1393,United States,Chicago,California,39765,Other,Central,PROD-56815,Fizzy Lifting Drinks,534.63,116,244.13,290.5
745,ORD-100744,2025-09-30,2025-10-05,Same Day,CUST-1356,United States,Los Angeles,Florida,23435,Other,West,PROD-56815,Fizzy Lifting Drinks,1247.24,113,603.16,644.08
746,ORD-100745,2025-01-14,2025-01-17,First Class,CUST-1456,United States,Miami,Florida,31468,Chocolate,South,PROD-72314,Wonka Bar - Scrumdiddlyumptious,25.19,5,4.75,20.44
747,ORD-100746,2025-06-08,2025-06-11,Standard Class,CUST-1407,United States,Chicago,Illinois,78304,Chocolate,West,PROD-61504,Wonka Bar - Fudge Mallows,236.87,44,87.2,149.67
748,ORD-100747,2025-06-01,2025-06-02,First Class,CUST-1191,United States,Los Angeles,Illinois,11160,Sugar,East,PROD-26064,SweeTARTS,580.08,111,374.79,205.29
749,ORD-100748,2025-04-18,2025-04-23,First Class,CUST-1226,United States,New York City,California,29924,Other,Central,PROD-56815,Fizzy Lifting Drinks,665.08,134,206.07,459.01
750,ORD-100749,2025-07-07,2025-07-11,Same Day,CUST-1176,United States,Houston,California,50983,Other,South,PROD-56815,Fizzy Lifting Drinks,755.8,63,246.43,509.37
751,ORD-100750,2025-10-28,2025-11-02,First Class,CUST-1098,United States,Houston,New York,61999,Sugar,West,PROD-77736,Hair Toffee,296.63,60,180.84,115.79
752,ORD-100751,2025-04-08,2025-04-10,Same Day,CUST-1495,United States,Houston,Florida,19001,Chocolate,Central,PROD-61504,Wonka Bar - Fudge Mallows,154.43,29,91.49,62.94
753,ORD-100752,2025-05-11,2025-05-15,Same Day,CUST-1035,United States,Chicago,Florida,20715,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,785.35,80,415.84,369.51
754,ORD-100753,2025-10-20,2025-10-23,Second Class,CUST-1465,United States,Los Angeles,Illinois,47905,Sugar,East,PROD-83241,Laffy Taffy,304.12,65,125.17,178.95
755,ORD-100754,2025-06-20,2025-06-24,First Class,CUST-1496,United States,Chicago,New York,53463,Sugar,East,PROD-83241,Laffy Taffy,239.58,86,123.59,115.99
756,ORD-100755,2025-07-02,2025-07-05,Standard Class,CUST-1486,United States,Miami,Florida,29142,Other,Central,PROD-83772,Lickable Wallpaper,1758.73,123,422.08,1336.65
757,ORD-100756,2025-12-30,2026-01-02,Second Class,CUST-1095,United States,New York City,New York,30566,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,378.56,36,52.16,326.4
758,ORD-100757,2025-02-08,2025-02-12,Same Day,CUST-1151,United States,New York City,New York,38164,Other,South,PROD-68958,Wonka Gum,443.42,33,181.99,261.43
759,ORD-100758,2025-01-15,2025-01-18,Same Day,CUST-1150,United States,Houston,Illinois,18007,Other,Central,PROD-56815,Fizzy Lifting Drinks,1347.82,105,311.09,1036.73
760,ORD-100759,2025-01-04,2025-01-07,Standard Class,CUST-1189,United States,Houston,New York,93629,Chocolate,South,PROD-17122,Wonka Bar - Milk Chocolate,274.61,29,121.45,153.16
761,ORD-100760,2025-12-15,2025-12-17,Same Day,CUST-1223,United States,Houston,California,27152,Sugar,Central,PROD-26064,SweeTARTS,284.84,50,197.3,87.54
762,ORD-100761,2025-07-29,2025-08-03,First Class,CUST-1036,United States,Los Angeles,California,60690,Sugar,East,PROD-02492,Everlasting Gobstopper,371.17,129,212.06,159.11
763,ORD-100762,2025-06-10,2025-06-15,Second Class,CUST-1267,United States,Miami,Texas,89301,Sugar,South,PROD-02492,Everlasting Gobstopper,157.56,56,103.35,54.21
764,ORD-100763,2025-01-16,2025-01-18,Same Day,CUST-1368,United States,Miami,Illinois,48031,Sugar,West,PROD-26064,SweeTARTS,178.99,61,111.14,67.85
765,ORD-100764,2025-04-18,2025-04-22,Same Day,CUST-1182,United States,Miami,Texas,34395,Other,East,PROD-58012,Kazookles,251.79,28,75.24,176.55
766,ORD-100765,2025-11-07,2025-11-08,Standard Class,CUST-1012,United States,Miami,California,83745,Chocolate,South,PROD-46540,Wonka Bar - Triple Dazzle Caramel,1253.17,105,581.23,671.94
767,ORD-100766,2025-08-15,2025-08-16,First Class,CUST-1278,United States,Houston,Texas,50818,Sugar,South,PROD-77736,Hair Toffee,304.56,103,175.25,129.31
768,ORD-100767,2025-06-19,2025-06-20,Same Day,CUST-1216,United States,New York City,Illinois,68241,Sugar,West,PROD-77736,Hair Toffee,207.0,60,108.47,98.53
